date,O3,NO,NO2,NOx,CO,PM10,station,day_of_week,quarter_num,year
2025-07-03,45.238890454545455,16.96328,31.141875,57.14390625000001,0.24981791666666667,32.0,London Marylebone Road,3,3,2025
2025-07-04,32.58811791666667,30.896660416666666,43.29421875,90.64453125,0.3104533333333333,25.7,London Marylebone Road,4,3,2025
2025-07-05,27.407613333333334,26.271256250000004,27.53203125,67.81406249999999,0.29347541666666666,12.6,London Marylebone Road,5,3,2025
2025-07-06,28.904388333333333,10.971042916666667,18.591093750000002,35.40515625,0.2357505,10.9,London Marylebone Road,6,3,2025
2025-07-07,46.08403916666666,4.828090416666667,13.4353125,20.85421875,0.2047051666666667,11.4,London Marylebone Road,0,3,2025
2025-07-08,55.20279739130435,5.825930416666666,19.65890625,28.567968750000002,0.22507866666666665,19.2,London Marylebone Road,1,3,2025
2025-07-09,39.132350833333334,12.026050833333334,32.2096875,50.63343749999999,0.22750408333333336,13.7,London Marylebone Road,2,3,2025
2025-07-10,43.606045,11.594692916666666,34.775625,52.53,0.21780241666666667,20.0,London Marylebone Road,3,3,2025
2025-07-11,49.959023333333334,19.868449583333334,51.26296875,81.69562499999999,0.29153508333333333,15.3,London Marylebone Road,4,3,2025
2025-07-12,38.41288652173913,10.352590000000001,30.894843749999996,46.760625000000005,0.24157150000000002,13.2,London Marylebone Road,5,3,2025
2025-07-13,55.041405999999995,6.9692887500000005,23.43609375,34.05046875,0.21634716666666667,15.1,London Marylebone Road,6,3,2025
2025-07-14,38.337396999999996,23.813035833333334,32.74359375,69.20859374999999,0.2566090833333333,22.4,London Marylebone Road,0,3,2025
2025-07-15,31.878681578947365,19.923976315789474,24.27868421052632,54.778026315789475,0.21796411111111114,26.2,London Marylebone Road,1,3,2025
2025-07-16,41.46717521739131,8.443678695652174,20.655,33.59347826086957,0.1417286956521739,17.1,London Marylebone Road,2,3,2025
2025-07-17,21.628398750000002,30.044338749999998,38.72015625,84.76359375,0.24302674999999999,18.8,London Marylebone Road,3,3,2025
2025-07-18,26.842164999999998,30.449711249999996,34.73578125,81.4246875,0.23332508333333332,16.7,London Marylebone Road,4,3,2025
2025-07-19,23.83198416666667,20.09192416666667,37.23796875,67.989375,0.22362341666666666,9.8,London Marylebone Road,5,3,2025
2025-07-20,32.2804475,18.40287208333333,25.79484375,54.00421875,0.28086325,11.8,London Marylebone Road,6,3,2025
2025-07-21,,5.176295,15.4434375,23.40421875,0.21683225,12.4,London Marylebone Road,0,3,2025
2025-07-22,35.77745818181818,9.23002,22.264687499999997,36.385312500000005,0.14922927272727274,12.4,London Marylebone Road,1,3,2025
2025-07-23,38.69163375,5.44134625,9.96890625,18.3121875,0.07906858333333333,17.7,London Marylebone Road,2,3,2025
2025-07-24,34.94969625,6.231302916666667,8.90109375,18.41578125,0.05723983333333333,12.2,London Marylebone Road,3,3,2025
2025-07-25,38.71658,23.89618916666667,32.91890625,69.52734375,0.19112283333333333,18.5,London Marylebone Road,4,3,2025
2025-07-26,28.03126958333333,18.537996250000003,24.0496875,52.45828125,0.16735375,12.9,London Marylebone Road,5,3,2025
2025-07-27,41.593714166666665,5.37898125,9.7378125,17.977500000000003,0.09465452173913044,11.0,London Marylebone Road,6,3,2025
2025-07-28,39.057512083333336,9.845874375,21.99375,37.078593749999996,0.15033365217391303,13.8,London Marylebone Road,0,3,2025
2025-07-29,30.791987916666667,22.305881666666668,27.340781250000003,61.52671874999999,0.19548858333333333,14.3,London Marylebone Road,1,3,2025
2025-07-30,32.10006692307692,8.112873043478261,19.18320652173913,31.614456521739132,0.16551886956521739,13.0,London Marylebone Road,2,3,2025
2025-07-31,,37.19032833333333,25.723125,82.70765625,0.22653391666666667,14.9,London Marylebone Road,3,3,2025
2025-08-01,,6.7250258333333335,9.98484375,20.272499999999997,0.1251515,,London Marylebone Road,4,3,2025
2025-08-02,,9.921232083333333,18.11296875,33.2934375,0.15862225,30.8,London Marylebone Road,5,3,2025
2025-08-03,,19.696945833333334,24.54375,54.745312500000004,0.19548858333333333,37.2,London Marylebone Road,6,3,2025
2025-08-04,,23.62594083333333,17.53921875,53.749218750000004,0.1494056666666667,32.9,London Marylebone Road,0,3,2025
2025-08-05,32.696218333333334,11.83375875,17.3559375,35.500781249999996,0.1426145,12.9,London Marylebone Road,1,3,2025
2025-08-06,32.679587500000004,27.2846875,28.82296875,70.635,0.24545216666666667,13.4,London Marylebone Road,2,3,2025
2025-08-07,42.816080416666665,23.56877291666667,25.276875,61.3753125,0.2066455,19.6,London Marylebone Road,3,3,2025
2025-08-08,32.629695,23.236159583333333,29.61984375,65.2321875,0.23284000000000002,18.4,London Marylebone Road,4,3,2025
2025-08-09,35.04948125,16.4955425,24.34453125,49.5815625,0.17317475000000002,16.2,London Marylebone Road,5,3,2025
2025-08-10,42.807764999999996,15.63802375,26.169375,50.1234375,0.261945,16.8,London Marylebone Road,6,3,2025
2025-08-11,55.37235958333333,12.34827,37.0228125,55.940625000000004,0.2609748333333333,24.2,London Marylebone Road,0,3,2025
2025-08-12,68.63544916666667,9.188443333333334,35.413125,49.501875000000005,0.2522433333333333,18.8,London Marylebone Road,1,3,2025
2025-08-13,35.49851375,24.09887541666667,38.82375,75.7509375,0.2997815,31.7,London Marylebone Road,2,3,2025
2025-08-14,30.93335,27.030030416666666,25.428281249999998,66.84984375,0.20567533333333332,17.3,London Marylebone Road,3,3,2025
2025-08-15,39.97220791666667,8.071070416666666,14.7740625,27.11765625,0.14115925,14.6,London Marylebone Road,4,3,2025
2025-08-16,51.73020708333333,3.7367029166666668,11.0446875,16.7821875,0.133883,,London Marylebone Road,5,3,2025
2025-08-17,45.85952291666666,7.941143333333334,15.045,27.16546875,0.1426145,14.5,London Marylebone Road,6,3,2025
2025-08-18,47.86353833333333,6.553522083333333,14.805937499999999,24.83859375,0.13048741666666666,11.7,London Marylebone Road,0,3,2025
2025-08-19,59.486115,5.36339,15.778125000000001,23.99390625,0.14018908333333333,19.4,London Marylebone Road,1,3,2025
2025-08-20,50.93373478260869,3.7256308695652174,8.47320652173913,14.160815217391304,0.12249408695652174,15.9,London Marylebone Road,2,3,2025
2025-08-21,49.01106583333333,3.4092866666666666,9.1321875,14.3596875,0.11884541666666666,14.6,London Marylebone Road,3,3,2025
2025-08-22,42.69134916666667,12.779627916666668,25.30078125,44.85609374999999,0.19209299999999999,15.3,London Marylebone Road,4,3,2025
2025-08-23,43.33995166666667,10.731977083333334,21.635156249999998,38.058749999999996,0.19354825,,London Marylebone Road,5,3,2025
2025-08-24,40.67901833333333,14.82727875,26.8546875,49.565625000000004,0.23526541666666667,13.9,London Marylebone Road,6,3,2025
2025-08-25,52.653218333333335,11.807773333333332,28.05,46.1390625,0.244482,16.2,London Marylebone Road,0,3,2025
2025-08-26,31.307543749999997,28.23055666666667,33.428906250000004,76.66734375,0.2551116521739131,22.4,London Marylebone Road,1,3,2025
2025-08-27,34.47354826086956,21.94163391304348,22.11016304347826,55.77847826086956,0.21512391304347825,22.4,London Marylebone Road,2,3,2025
2025-08-28,29.26195125,27.118380833333333,22.51171875,64.100625,0.22265325,17.7,London Marylebone Road,3,3,2025
2025-08-29,24.106392916666664,26.567490000000003,25.372500000000002,66.05296875,0.24060133333333333,13.9,London Marylebone Road,4,3,2025
2025-08-30,23.474421250000002,23.21537125,16.989375,52.5778125,0.23672066666666666,12.7,London Marylebone Road,5,3,2025
2025-08-31,34.58381791666667,17.16596625,17.17265625,43.46156250000001,0.21489191666666665,19.9,London Marylebone Road,6,3,2025
2025-09-01,28.654925833333333,21.651049166666667,22.041562499999998,55.223437499999996,0.24642233333333333,27.3,London Marylebone Road,0,3,2025
2025-09-02,20.738649166666665,53.27010416666667,32.7196875,114.37546875,0.314334,24.1,London Marylebone Road,1,3,2025
2025-09-03,23.881876666666667,52.589286249999994,27.5240625,108.11203124999999,0.27746766666666667,49.8,London Marylebone Road,2,3,2025
2025-09-04,20.223093333333335,65.19221333333333,41.37375,141.3178125,0.2992964166666667,16.9,London Marylebone Road,3,3,2025
2025-09-05,17.977930833333335,44.216784999999994,30.926718750000003,98.67703125000001,0.308513,25.8,London Marylebone Road,4,3,2025
2025-09-06,30.900088333333333,21.7342025,26.543906250000003,59.85328125,0.24981791666666667,18.3,London Marylebone Road,5,3,2025
2025-09-07,36.71256458333333,19.291573333333332,20.113125,49.68515625,0.2507880833333333,22.9,London Marylebone Road,6,3,2025
2025-09-08,27.21635875,60.228998749999995,36.95109375,129.24515625,0.28668425000000003,16.1,London Marylebone Road,0,3,2025
2025-09-09,26.81721875,43.48399625,33.707812499999996,100.374375,0.31336383333333334,17.9,London Marylebone Road,1,3,2025
2025-09-10,23.615783333333336,40.65113391304348,29.43586956521739,91.75010869565217,0.2839635652173913,20.6,London Marylebone Road,2,3,2025
2025-09-11,22.07743125,39.3834975,23.81859375,84.17390625,0.2764975,20.8,London Marylebone Road,3,3,2025
2025-09-12,23.873561249999998,51.69019083333333,28.82296875,108.04828125,0.26873616666666666,16.2,London Marylebone Road,4,3,2025
2025-09-13,28.9875425,23.859809583333334,21.8503125,58.410937499999996,0.25563891666666666,12.7,London Marylebone Road,5,3,2025
2025-09-14,26.14367,20.41414333333333,17.34796875,48.6253125,0.2566090833333333,13.1,London Marylebone Road,6,3,2025
2025-09-15,39.44002125,20.393355,17.02125,48.29859375,0.20519025,19.1,London Marylebone Road,0,3,2025
2025-09-16,29.9853925,20.247836666666668,21.12515625,52.16343749999999,0.23041458333333334,16.5,London Marylebone Road,1,3,2025
2025-09-17,30.542525416666667,23.6051525,19.730625,55.90875,0.21683224999999998,13.3,London Marylebone Road,2,3,2025
2025-09-18,24.14797,27.606906666666664,18.52734375,60.80953125,0.209556,12.0,London Marylebone Road,3,3,2025
2025-09-19,28.305678333333333,28.86460083333333,29.34890625,73.60734375,0.3075428333333333,19.0,London Marylebone Road,4,3,2025
2025-09-20,36.45478666666667,19.733325416666666,19.5871875,49.844531249999996,0.2221681666666667,13.7,London Marylebone Road,5,3,2025
2025-09-21,44.86523666666667,3.5236225,8.22375,13.586718750000001,0.13339791666666667,8.7,London Marylebone Road,6,3,2025
2025-09-22,39.65622208333333,4.937229166666667,12.973125000000001,20.51953125,0.151346,13.7,London Marylebone Road,0,3,2025
2025-09-23,40.23830125,3.88222125,13.522968749999999,19.475625,0.14795041666666667,11.4,London Marylebone Road,1,3,2025
2025-09-24,33.88255111111111,4.906046666666667,13.108593749999999,20.615156250000002,0.14780278260869564,11.9,London Marylebone Road,2,3,2025
2025-09-25,35.46644,4.41232375,13.5628125,20.34421875,0.16250291666666666,14.3,London Marylebone Road,3,3,2025
2025-09-26,21.395567083333333,25.023956249999998,23.826562499999998,62.14828125,0.30370434782608696,21.1,London Marylebone Road,4,3,2025
2025-09-27,20.713702916666666,24.90442333333333,25.20515625,63.37546875,0.34828983333333335,16.8,London Marylebone Road,5,3,2025
2025-09-28,15.574775416666666,27.06641,23.7628125,65.24015625,0.38176058333333335,16.3,London Marylebone Road,6,3,2025
2025-09-29,16.597571666666667,32.4298,22.76671875,72.47578125,0.41183575,19.0,London Marylebone Road,0,3,2025
2025-09-30,10.618787083333332,41.65982,35.2059375,99.01968749999999,0.4375451666666667,25.1,London Marylebone Road,1,3,2025
2025-10-01,23.133489166666667,39.33672375,50.394375,110.67,0.27310191666666667,32.5,London Marylebone Road,2,4,2025
2025-10-02,27.914853750000002,33.65631166666667,42.744375,94.35000000000001,0.24351183333333334,43.2,London Marylebone Road,3,4,2025
2025-10-03,27.731914583333335,30.059929999999998,30.9346875,76.9940625,0.16541341666666667,74.9,London Marylebone Road,4,4,2025
2025-10-04,37.677152916666664,19.4266975,25.30078125,55.0640625,0.13921891666666666,,London Marylebone Road,5,4,2025
2025-10-05,36.08890833333333,10.591655833333332,21.2446875,37.461093749999996,0.0902255,19.5,London Marylebone Road,6,4,2025
2025-10-06,16.580940833333333,39.804461249999996,40.44140625,101.42625,0.19063775000000002,15.2,London Marylebone Road,0,4,2025
2025-10-07,18.476855833333335,39.154825833333334,42.35390625,102.33468749999999,0.20130958333333335,10.3,London Marylebone Road,1,4,2025
2025-10-08,17.229543333333332,21.645852083333335,32.70375,65.8378125,0.13679349999999998,23.3,London Marylebone Road,2,4,2025
2025-10-09,22.61793333333333,24.8524525,38.46515625,76.53984375,0.13485316666666666,12.4,London Marylebone Road,3,4,2025
2025-10-10,29.619514166666665,10.971042916666667,23.11734375,39.93140625,0.09992716666666666,15.3,London Marylebone Road,4,4,2025
2025-10-11,26.218508749999998,12.374255416666665,28.209374999999998,47.1271875,0.14989075,12.1,London Marylebone Road,5,4,2025
2025-10-12,27.382667083333335,8.897406666666667,22.599375,36.23390625,0.14989075,27.4,London Marylebone Road,6,4,2025
2025-10-13,27.374351666666666,6.335244583333334,15.698437499999999,25.3725,0.06548625,9.7,London Marylebone Road,0,4,2025
2025-10-14,34.666972083333334,5.97144875,11.62640625,20.7665625,0.054814416666666664,6.0,London Marylebone Road,1,4,2025
2025-10-15,40.17177791666666,4.916440833333334,15.22828125,22.76671875,0.0669415,6.6,London Marylebone Road,2,4,2025
2025-10-16,35.74797625,9.385932500000001,21.595312500000002,36.01078125,0.11156916666666666,11.5,London Marylebone Road,3,4,2025
2025-10-17,36.2718475,10.7579625,24.735,41.214375,0.13485316666666666,15.0,London Marylebone Road,4,4,2025
2025-10-18,32.10582375,21.994056666666665,30.57609375,64.26796875,0.21586208333333334,19.2,London Marylebone Road,5,4,2025
2025-10-19,28.796287916666667,17.9299375,19.57125,47.02359375,0.21974275,14.6,London Marylebone Road,6,4,2025
2025-10-20,22.060800416666666,32.90793166666666,31.73953125,82.18171875,0.238661,16.7,London Marylebone Road,0,4,2025
2025-10-21,19.403646818181816,41.1920825,29.0540625,92.1825,0.3191848333333333,21.1,London Marylebone Road,1,4,2025
2025-10-22,12.373339999999999,40.201021304347826,29.635434782608694,91.25119565217392,0.30876608695652175,17.5,London Marylebone Road,2,4,2025
2025-10-23,26.54281,10.051159166666666,17.053125,32.464687500000004,0.20130958333333335,7.1,London Marylebone Road,3,4,2025
2025-10-24,29.22037416666667,32.310267083333336,30.91875,80.4365625,0.29638591666666664,15.0,London Marylebone Road,4,4,2025
2025-10-25,29.752560833333334,13.366898333333333,22.782656250000002,43.29421875,0.2357505,9.4,London Marylebone Road,5,4,2025
2025-10-26,29.71857608695652,20.783136250000002,25.651406249999997,57.52640625,0.26873616666666666,7.9,London Marylebone Road,6,4,2025
2025-10-27,32.396863333333336,17.519367916666667,26.249062499999997,53.06390625,0.24593725,15.7,London Marylebone Road,0,4,2025
2025-10-28,31.415644166666667,32.78839875,34.871249999999996,85.12218750000001,0.29638591666666664,16.0,London Marylebone Road,1,4,2025
2025-10-29,23.358005416666668,40.797104166666664,38.6484375,101.203125,0.33907325,12.5,London Marylebone Road,2,4,2025
2025-10-30,20.771910833333333,41.6286375,36.88734375,100.693125,0.325976,19.4,London Marylebone Road,3,4,2025
2025-10-31,27.540660000000003,30.590032499999996,32.74359375,79.62375,0.28619916666666667,14.1,London Marylebone Road,4,4,2025
2025-11-01,38.31744,24.59259833333333,29.611874999999998,67.31203125,0.28765441666666663,53.0,London Marylebone Road,5,4,2025
2025-11-02,27.756860833333334,23.459634166666664,34.43296875,70.3959375,0.30123675,32.7,London Marylebone Road,6,4,2025
2025-11-03,40.00546958333333,23.017882083333333,27.48421875,62.7459375,0.22410850000000002,18.7,London Marylebone Road,0,4,2025
2025-11-04,32.9789425,25.668394583333335,27.08578125,66.4275,0.24108641666666666,34.4,London Marylebone Road,1,4,2025
2025-11-05,26.243455,29.273588695652176,33.45211956521739,78.34597826086956,0.27384008695652173,20.5,London Marylebone Road,2,4,2025
2025-11-06,16.644138,36.3899775,35.75578125,91.52906250000001,0.28474391666666665,21.8,London Marylebone Road,3,4,2025
2025-11-07,23.424528749999997,26.146526249999997,26.9503125,66.9853125,0.23769083333333332,25.3,London Marylebone Road,4,4,2025
2025-11-08,20.33119375,29.57660125,34.79953125,80.10984375,0.27746766666666667,28.7,London Marylebone Road,5,4,2025
2025-11-09,20.84204956521739,25.04994166666667,29.22140625,67.59093750000001,0.26437041666666666,17.1,London Marylebone Road,6,4,2025
2025-11-10,26.983527083333332,31.826938333333334,31.64390625,80.42859375,0.19354825,19.7,London Marylebone Road,0,4,2025
2025-11-11,27.21635875,28.381272083333332,31.2853125,74.7628125,0.15862225,18.5,London Marylebone Road,1,4,2025
2025-11-12,22.06911583333333,31.837332500000002,30.855,79.63171875,0.18384658333333334,22.0,London Marylebone Road,2,4,2025
2025-11-13,26.576071666666667,26.598672500000003,33.8990625,74.65124999999999,0.1426145,24.0,London Marylebone Road,3,4,2025
2025-11-14,5.16387375,63.29527791666666,41.3578125,138.41718749999998,0.3031981739130435,29.5,London Marylebone Road,4,4,2025
2025-11-15,13.803591666666668,15.523687916666667,22.583437500000002,46.33828125,0.21149633333333331,15.2,London Marylebone Road,5,4,2025
2025-11-16,46.599595,3.679535,7.19578125,12.83765625,0.17365983333333335,8.9,London Marylebone Road,6,4,2025
2025-11-17,37.635575833333334,10.908677916666667,19.619062500000002,36.34546875,0.24254166666666666,14.3,London Marylebone Road,0,4,2025
2025-11-18,14.418932500000002,57.022398333333335,44.61703125,132.01828125,0.4443363333333334,22.5,London Marylebone Road,1,4,2025
